,roll:1000_sd:0.5,roll:1000_sd:0.75,roll:1000_sd:1.0,roll:1000_sd:1.25,roll:1000_sd:1.5,roll:1000_sd:1.75,roll:1000_sd:2.0,roll:1000_sd:2.25,roll:1000_sd:2.5,roll:1000_sd:2.75,roll:1000_sd:3.0,roll:1000_sd:3.25,roll:1000_sd:3.5,roll:1000_sd:3.75,roll:1000_sd:4.0,roll:1500_sd:0.5,roll:1500_sd:0.75,roll:1500_sd:1.0,roll:1500_sd:1.25,roll:1500_sd:1.5,roll:1500_sd:1.75,roll:1500_sd:2.0,roll:1500_sd:2.25,roll:1500_sd:2.5,roll:1500_sd:2.75,roll:1500_sd:3.0,roll:1500_sd:3.25,roll:1500_sd:3.5,roll:1500_sd:3.75,roll:1500_sd:4.0,roll:2000_sd:0.5,roll:2000_sd:0.75,roll:2000_sd:1.0,roll:2000_sd:1.25,roll:2000_sd:1.5,roll:2000_sd:1.75,roll:2000_sd:2.0,roll:2000_sd:2.25,roll:2000_sd:2.5,roll:2000_sd:2.75,roll:2000_sd:3.0,roll:2000_sd:3.25,roll:2000_sd:3.5,roll:2000_sd:3.75,roll:2000_sd:4.0,roll:2500_sd:0.5,roll:2500_sd:0.75,roll:2500_sd:1.0,roll:2500_sd:1.25,roll:2500_sd:1.5,roll:2500_sd:1.75,roll:2500_sd:2.0,roll:2500_sd:2.25,roll:2500_sd:2.5,roll:2500_sd:2.75,roll:2500_sd:3.0,roll:2500_sd:3.25,roll:2500_sd:3.5,roll:2500_sd:3.75,roll:2500_sd:4.0,roll:3000_sd:0.5,roll:3000_sd:0.75,roll:3000_sd:1.0,roll:3000_sd:1.25,roll:3000_sd:1.5,roll:3000_sd:1.75,roll:3000_sd:2.0,roll:3000_sd:2.25,roll:3000_sd:2.5,roll:3000_sd:2.75,roll:3000_sd:3.0,roll:3000_sd:3.25,roll:3000_sd:3.5,roll:3000_sd:3.75,roll:3000_sd:4.0,roll:3500_sd:0.5,roll:3500_sd:0.75,roll:3500_sd:1.0,roll:3500_sd:1.25,roll:3500_sd:1.5,roll:3500_sd:1.75,roll:3500_sd:2.0,roll:3500_sd:2.25,roll:3500_sd:2.5,roll:3500_sd:2.75,roll:3500_sd:3.0,roll:3500_sd:3.25,roll:3500_sd:3.5,roll:3500_sd:3.75,roll:3500_sd:4.0,roll:4000_sd:0.5,roll:4000_sd:0.75,roll:4000_sd:1.0,roll:4000_sd:1.25,roll:4000_sd:1.5,roll:4000_sd:1.75,roll:4000_sd:2.0,roll:4000_sd:2.25,roll:4000_sd:2.5,roll:4000_sd:2.75,roll:4000_sd:3.0,roll:4000_sd:3.25,roll:4000_sd:3.5,roll:4000_sd:3.75,roll:4000_sd:4.0,roll:4500_sd:0.5,roll:4500_sd:0.75,roll:4500_sd:1.0,roll:4500_sd:1.25,roll:4500_sd:1.5,roll:4500_sd:1.75,roll:4500_sd:2.0,roll:4500_sd:2.25,roll:4500_sd:2.5,roll:4500_sd:2.75,roll:4500_sd:3.0,roll:4500_sd:3.25,roll:4500_sd:3.5,roll:4500_sd:3.75,roll:4500_sd:4.0,roll:5000_sd:0.5,roll:5000_sd:0.75,roll:5000_sd:1.0,roll:5000_sd:1.25,roll:5000_sd:1.5,roll:5000_sd:1.75,roll:5000_sd:2.0,roll:5000_sd:2.25,roll:5000_sd:2.5,roll:5000_sd:2.75,roll:5000_sd:3.0,roll:5000_sd:3.25,roll:5000_sd:3.5,roll:5000_sd:3.75,roll:5000_sd:4.0,roll:500_sd:0.5,roll:500_sd:0.75,roll:500_sd:1.0,roll:500_sd:1.25,roll:500_sd:1.5,roll:500_sd:1.75,roll:500_sd:2.0,roll:500_sd:2.25,roll:500_sd:2.5,roll:500_sd:2.75,roll:500_sd:3.0,roll:500_sd:3.25,roll:500_sd:3.5,roll:500_sd:3.75,roll:500_sd:4.0,roll:5500_sd:0.5,roll:5500_sd:0.75,roll:5500_sd:1.0,roll:5500_sd:1.25,roll:5500_sd:1.5,roll:5500_sd:1.75,roll:5500_sd:2.0,roll:5500_sd:2.25,roll:5500_sd:2.5,roll:5500_sd:2.75,roll:5500_sd:3.0,roll:5500_sd:3.25,roll:5500_sd:3.5,roll:5500_sd:3.75,roll:5500_sd:4.0,roll:6000_sd:0.5,roll:6000_sd:0.75,roll:6000_sd:1.0,roll:6000_sd:1.25,roll:6000_sd:1.5,roll:6000_sd:1.75,roll:6000_sd:2.0,roll:6000_sd:2.25,roll:6000_sd:2.5,roll:6000_sd:2.75,roll:6000_sd:3.0,roll:6000_sd:3.25,roll:6000_sd:3.5,roll:6000_sd:3.75,roll:6000_sd:4.0,roll:6500_sd:0.5,roll:6500_sd:0.75,roll:6500_sd:1.0,roll:6500_sd:1.25,roll:6500_sd:1.5,roll:6500_sd:1.75,roll:6500_sd:2.0,roll:6500_sd:2.25,roll:6500_sd:2.5,roll:6500_sd:2.75,roll:6500_sd:3.0,roll:6500_sd:3.25,roll:6500_sd:3.5,roll:6500_sd:3.75,roll:6500_sd:4.0,roll:7000_sd:0.5,roll:7000_sd:0.75,roll:7000_sd:1.0,roll:7000_sd:1.25,roll:7000_sd:1.5,roll:7000_sd:1.75,roll:7000_sd:2.0,roll:7000_sd:2.25,roll:7000_sd:2.5,roll:7000_sd:2.75,roll:7000_sd:3.0,roll:7000_sd:3.25,roll:7000_sd:3.5,roll:7000_sd:3.75,roll:7000_sd:4.0,roll:7500_sd:0.5,roll:7500_sd:0.75,roll:7500_sd:1.0,roll:7500_sd:1.25,roll:7500_sd:1.5,roll:7500_sd:1.75,roll:7500_sd:2.0,roll:7500_sd:2.25,roll:7500_sd:2.5,roll:7500_sd:2.75,roll:7500_sd:3.0,roll:7500_sd:3.25,roll:7500_sd:3.5,roll:7500_sd:3.75,roll:7500_sd:4.0,roll:8000_sd:0.5,roll:8000_sd:0.75,roll:8000_sd:1.0,roll:8000_sd:1.25,roll:8000_sd:1.5,roll:8000_sd:1.75,roll:8000_sd:2.0,roll:8000_sd:2.25,roll:8000_sd:2.5,roll:8000_sd:2.75,roll:8000_sd:3.0,roll:8000_sd:3.25,roll:8000_sd:3.5,roll:8000_sd:3.75,roll:8000_sd:4.0
2015-01-19,25,25,25,25,25,25,25,24,19,11,10,8,5,1,1,21,21,21,21,21,20,20,20,18,10,10,7,2,2,0,18,18,18,18,18,18,17,15,15,7,7,7,3,2,1,17,17,17,17,17,17,17,14,11,7,7,7,4,1,0,17,17,17,17,17,17,15,15,11,8,7,7,2,1,0,13,13,13,13,13,13,13,13,11,8,7,5,1,1,0,13,13,13,13,13,13,13,12,11,8,7,5,1,1,1,13,13,13,13,13,13,13,12,11,8,7,5,1,1,1,13,13,13,13,13,13,13,12,11,8,5,5,1,1,1,26,26,26,26,26,26,26,26,24,17,13,8,5,4,2,13,13,13,13,13,13,13,12,11,8,5,5,1,1,1,13,13,13,13,13,13,13,12,11,8,5,5,1,1,1,13,13,13,13,13,13,13,12,11,8,5,5,1,1,1,13,13,13,13,13,13,13,12,11,8,5,5,1,1,1,13,13,13,13,13,13,13,13,11,8,5,5,1,1,1,13,13,13,13,13,13,13,13,11,8,5,3,1,1,1
2015-01-20,13,13,13,13,13,13,11,11,9,9,8,4,3,2,1,13,13,13,13,13,13,11,11,11,10,4,3,2,1,0,13,13,13,13,13,13,11,11,10,6,6,3,2,1,1,11,11,11,11,11,11,9,7,6,4,4,3,1,1,1,13,13,13,13,13,13,9,6,6,4,3,2,1,1,1,13,13,13,13,13,13,9,6,4,4,1,1,1,1,1,13,13,13,13,13,13,9,6,4,4,1,1,1,1,1,11,11,11,11,11,11,6,4,4,4,1,1,1,1,0,11,11,11,11,11,11,6,6,4,3,1,1,1,1,1,15,15,15,15,15,15,13,13,13,13,7,5,3,2,2,11,11,11,11,11,11,6,6,3,2,1,1,1,1,0,11,11,11,11,11,11,6,6,3,2,1,1,1,1,0,11,11,11,11,11,11,6,6,3,2,1,1,1,1,0,11,11,11,11,11,11,6,6,3,2,1,1,1,1,0,11,11,11,11,11,11,6,5,3,2,1,1,1,1,0,11,11,11,11,11,11,6,5,3,2,1,1,1,1,0
2015-01-21,17,17,17,17,17,17,17,17,17,15,9,4,3,2,2,17,17,17,17,17,17,17,17,16,16,9,6,4,2,2,15,15,15,15,15,15,15,15,13,13,6,5,3,2,1,15,15,15,15,15,15,15,11,10,10,6,5,4,2,1,15,15,15,15,15,15,15,11,9,8,6,5,3,1,1,14,14,14,14,14,14,14,9,6,6,5,5,2,1,0,11,11,11,11,11,11,11,7,6,6,5,5,2,2,1,9,9,9,9,9,9,9,9,6,6,5,3,2,2,0,9,9,9,9,9,9,9,9,6,6,5,3,2,1,0,21,21,21,21,21,21,21,21,18,15,10,6,2,2,2,9,9,9,9,9,9,9,9,6,5,5,3,2,1,0,9,9,9,9,9,9,9,9,6,5,5,5,2,1,0,9,9,9,9,9,9,9,9,5,5,5,5,2,1,0,9,9,9,9,9,9,9,7,5,5,5,3,2,1,0,9,9,9,9,9,9,7,7,5,5,5,3,2,1,0,9,9,9,9,9,9,7,7,5,5,3,3,2,1,0
2015-01-22,20,20,20,20,20,20,20,19,17,15,6,2,2,0,0,22,22,22,22,22,22,22,19,17,13,5,5,2,1,0,18,18,18,18,18,18,18,17,16,11,5,5,2,2,1,18,18,18,18,18,18,18,17,16,12,5,5,3,2,1,18,18,18,18,18,18,18,17,17,9,5,3,3,2,1,18,18,18,18,18,18,18,16,16,9,4,3,3,1,1,17,17,17,17,17,17,17,16,16,7,4,3,2,1,1,17,17,17,17,17,17,17,16,16,7,3,3,2,1,1,17,17,17,17,17,17,17,16,15,6,3,3,2,1,1,27,27,27,27,27,27,27,26,22,20,7,5,4,3,2,17,17,17,17,17,17,17,15,14,7,3,3,2,1,1,19,19,19,19,19,19,19,15,13,5,3,3,2,1,1,19,19,19,19,19,19,19,16,13,4,3,2,2,1,1,19,19,19,19,19,19,19,16,12,3,3,2,2,1,1,20,20,20,20,20,20,20,17,10,3,3,2,2,1,1,22,22,22,22,22,22,22,19,10,3,3,2,2,1,1
2015-01-23,14,14,14,14,14,14,14,14,12,12,9,7,7,4,2,12,12,12,12,12,12,12,12,10,10,9,4,3,2,1,12,12,12,12,12,12,12,10,10,10,7,3,2,2,1,10,10,10,10,10,10,10,10,10,8,6,2,2,2,1,10,10,10,10,10,10,10,10,10,8,5,2,2,2,1,10,10,10,10,10,10,10,10,10,8,5,2,2,1,1,11,11,11,11,11,11,11,11,10,7,4,2,1,1,1,12,12,12,12,12,12,12,10,8,8,2,1,1,1,1,12,12,12,12,12,12,12,8,8,8,3,1,1,1,1,19,19,19,19,19,19,19,17,15,14,10,9,6,4,2,12,12,12,12,12,12,12,8,8,5,2,1,1,1,1,12,12,12,12,12,12,12,8,5,5,1,1,1,1,1,12,12,12,12,12,12,10,5,5,5,1,1,1,1,1,12,12,12,12,12,12,10,5,5,5,2,1,1,1,1,12,12,12,12,12,10,10,7,5,5,1,1,1,1,1,10,10,10,10,10,10,9,7,5,5,1,1,1,1,1
2015-01-26,14,14,14,14,14,14,14,13,11,9,4,2,1,0,0,14,14,14,14,14,14,14,14,11,7,4,1,1,0,0,14,14,14,14,14,14,14,14,9,7,3,1,0,0,0,14,14,14,14,14,14,14,14,9,4,1,1,0,0,0,14,14,14,14,14,14,14,14,10,4,1,1,0,0,0,14,14,14,14,14,14,14,14,9,4,1,1,0,0,0,14,14,14,14,14,14,14,14,9,4,1,0,0,0,0,14,14,14,14,14,14,14,14,7,2,1,0,0,0,0,14,14,14,14,14,14,14,14,7,2,1,0,0,0,0,16,16,16,16,16,16,16,16,15,11,8,4,3,2,2,14,14,14,14,14,14,14,14,7,2,1,1,0,0,0,14,14,14,14,14,14,14,14,6,2,1,1,0,0,0,14,14,14,14,14,14,14,14,7,2,1,1,0,0,0,12,12,12,12,12,12,12,12,3,2,1,1,0,0,0,12,12,12,12,12,12,12,12,3,2,1,1,0,0,0,12,12,12,12,12,12,12,12,3,2,1,0,0,0,0
2015-01-27,20,20,20,20,20,20,20,17,13,11,9,3,2,2,2,18,18,18,18,18,18,18,15,10,10,8,4,2,2,2,18,18,18,18,18,18,16,14,12,10,8,5,2,2,2,16,16,16,16,16,16,13,13,12,10,6,4,2,1,1,16,16,16,16,16,16,13,13,11,9,7,4,2,2,1,16,16,16,16,16,16,13,11,11,7,7,2,2,1,1,16,16,16,16,16,16,13,11,9,7,7,3,2,1,1,16,16,16,16,16,16,13,11,9,8,7,2,2,1,1,16,16,16,16,16,16,13,9,9,9,4,2,2,1,1,24,24,24,24,24,24,24,21,18,15,10,7,6,3,3,16,16,16,16,16,16,13,9,9,5,3,2,2,1,1,17,17,17,17,17,17,11,9,9,5,3,2,2,1,1,20,20,20,20,20,20,15,9,7,4,3,2,2,1,1,18,18,18,18,18,18,15,9,6,4,3,2,2,1,1,18,18,18,18,18,18,15,9,4,4,3,2,2,1,1,18,18,18,18,18,18,15,9,4,4,3,2,2,1,1
2015-01-28,12,12,12,12,12,12,12,11,11,9,5,4,3,3,3,12,12,12,12,12,12,12,11,9,8,5,3,3,2,1,10,10,10,10,10,10,10,9,8,6,5,3,3,2,1,11,11,11,11,11,11,11,9,7,6,5,3,2,2,1,10,10,10,10,10,10,10,9,7,7,5,4,2,2,1,8,8,8,8,8,8,8,7,7,6,5,3,2,2,2,8,8,8,8,8,8,8,7,6,5,4,4,2,2,2,8,8,8,8,8,8,8,6,6,4,4,4,2,2,2,8,8,8,8,8,8,7,6,4,4,4,4,2,2,1,18,18,18,18,18,18,18,17,17,12,9,6,5,4,3,7,7,7,7,7,7,7,5,4,4,4,4,2,2,1,6,6,6,6,6,6,6,5,4,4,4,4,2,2,1,6,6,6,6,6,6,6,4,4,4,4,3,2,2,1,6,6,6,6,6,6,6,5,4,4,4,3,2,2,1,6,6,6,6,6,6,6,5,4,4,4,3,2,2,1,6,6,6,6,6,6,6,4,4,4,4,3,3,2,1
2015-01-29,6,6,6,6,6,6,6,6,5,5,1,1,1,1,1,6,6,6,6,6,6,6,6,5,4,1,1,1,1,1,5,5,5,5,5,5,5,5,4,4,3,1,1,1,0,5,5,5,5,5,5,5,5,5,4,3,1,1,1,0,5,5,5,5,5,5,5,5,5,4,3,3,1,1,0,5,5,5,5,5,5,5,5,5,4,3,3,1,1,0,5,5,5,5,5,5,5,5,5,4,3,3,1,1,1,5,5,5,5,5,5,5,5,5,4,3,1,1,1,0,6,6,6,6,6,6,6,5,5,4,3,1,1,0,0,5,5,5,5,5,5,5,5,5,5,3,2,2,2,1,6,6,6,6,6,6,6,6,5,4,3,1,0,0,0,6,6,6,6,6,6,6,6,5,5,3,1,0,0,0,6,6,6,6,6,6,6,6,5,5,1,1,1,0,0,6,6,6,6,6,6,6,6,5,3,1,1,1,0,0,6,6,6,6,6,6,6,6,3,3,1,1,1,0,0,6,6,6,6,6,6,6,6,3,2,1,1,1,0,0
2015-01-30,14,14,14,14,14,14,14,14,14,9,5,4,3,2,1,12,12,12,12,12,11,11,11,9,7,5,4,4,1,0,10,10,10,10,10,9,9,9,8,5,4,4,3,0,0,9,9,9,9,9,8,8,7,5,4,4,4,2,1,0,7,7,7,7,7,6,6,6,5,4,4,4,1,1,0,9,9,9,9,9,8,8,7,5,4,2,1,0,0,0,9,9,9,9,9,8,8,8,5,2,2,2,0,0,0,8,8,8,8,8,7,7,7,4,2,2,1,0,0,0,8,8,8,8,8,7,7,7,5,2,2,2,0,0,0,16,16,16,16,16,16,16,16,15,12,5,2,2,1,0,8,8,8,8,8,7,7,7,6,2,2,2,0,0,0,8,8,8,8,8,7,7,7,4,2,2,2,0,0,0,8,8,8,8,8,7,7,7,2,2,2,2,0,0,0,8,8,8,8,8,7,7,3,2,2,2,2,0,0,0,4,4,4,4,4,3,3,3,2,2,2,2,0,0,0,4,4,4,4,4,3,3,3,2,2,2,2,0,0,0
2015-02-02,12,12,12,12,12,11,10,10,10,10,8,7,5,3,1,12,12,12,12,12,11,10,10,10,9,6,4,0,0,0,12,12,12,12,12,11,10,10,8,8,6,1,0,0,0,10,10,10,10,10,9,8,8,8,8,4,1,1,0,0,10,10,10,10,10,9,8,8,8,8,4,1,1,0,0,10,10,10,10,10,9,8,8,8,6,1,1,1,1,0,10,10,10,10,10,9,8,8,8,5,2,1,1,1,0,10,10,10,10,10,9,8,8,7,7,2,1,1,1,0,10,10,10,10,10,9,8,7,7,7,2,1,1,0,0,13,13,13,13,13,12,11,11,11,10,7,4,1,1,1,9,9,9,9,9,8,7,7,7,7,3,0,0,0,0,9,9,9,9,9,8,7,7,7,5,3,0,0,0,0,9,9,9,9,9,8,7,7,7,5,3,0,0,0,0,9,9,9,9,9,8,7,7,7,5,3,0,0,0,0,9,9,9,9,9,8,7,7,7,5,3,0,0,0,0,9,9,9,9,9,8,7,7,7,5,2,0,0,0,0
2015-02-03,25,25,25,25,25,24,20,19,19,14,7,6,6,3,1,25,25,25,25,25,25,21,19,15,11,11,9,6,5,0,23,23,23,23,23,22,21,14,12,11,11,11,5,3,2,19,19,19,19,18,18,16,12,10,9,9,7,3,2,1,19,19,19,19,18,16,14,10,8,5,5,5,2,2,2,18,18,18,18,18,15,11,8,8,5,5,4,2,2,2,16,16,16,16,16,13,9,8,6,5,5,4,2,2,0,14,14,14,14,14,13,8,8,7,5,4,4,2,0,0,14,14,14,14,14,13,9,8,7,5,4,3,2,0,0,35,35,35,35,35,34,31,31,26,19,13,6,2,1,1,14,14,14,14,14,13,9,8,7,5,5,4,1,0,0,13,13,13,13,13,13,13,7,7,5,5,4,1,0,0,13,13,13,13,13,13,13,8,7,5,5,2,2,0,0,15,15,15,15,13,13,11,8,7,5,5,2,2,0,0,15,15,15,15,13,11,11,8,6,5,3,2,2,0,0,15,15,15,15,11,11,11,8,6,4,3,2,2,2,0
2015-02-04,25,25,25,25,25,25,25,23,17,11,6,3,1,1,1,21,21,21,21,21,21,21,21,15,11,7,3,3,1,1,19,19,19,19,19,19,19,19,13,10,6,5,4,1,1,17,17,17,17,17,17,17,16,9,7,7,5,2,1,1,15,15,15,15,15,15,13,13,9,7,7,7,1,1,1,13,13,13,13,13,13,13,13,7,5,5,5,1,1,1,11,11,11,11,11,11,11,11,5,5,3,2,1,1,1,9,9,9,9,9,9,9,9,5,5,5,2,1,1,1,9,9,9,9,9,9,9,9,5,5,3,2,1,1,1,26,26,26,26,26,25,23,23,22,16,10,4,2,1,1,9,9,9,9,9,9,9,9,4,4,2,1,1,1,1,9,9,9,9,9,9,9,8,4,4,2,1,1,1,1,9,9,9,9,9,9,8,8,4,4,4,1,1,1,1,9,9,9,9,9,9,8,8,4,4,4,2,1,1,1,9,9,9,9,9,9,8,6,4,2,2,2,1,1,1,7,7,7,7,7,6,6,6,4,2,2,2,1,1,1
2015-02-05,33,33,33,33,33,33,33,31,30,24,16,5,3,2,0,30,30,30,30,30,30,30,28,25,20,11,7,0,0,0,27,27,27,27,27,27,27,23,23,19,10,5,3,0,0,25,25,25,25,25,25,25,21,17,13,7,5,3,1,0,21,21,21,21,21,21,21,18,14,10,7,5,4,1,0,20,20,20,20,20,20,20,16,12,10,7,2,0,0,0,20,20,20,20,20,20,18,16,11,9,7,2,0,0,0,19,19,19,19,19,19,17,15,13,7,4,2,0,0,0,17,17,17,17,17,17,15,13,13,9,4,0,0,0,0,31,31,31,31,31,31,29,28,24,21,10,3,2,2,2,17,17,17,17,17,17,15,13,11,7,4,0,0,0,0,17,17,17,17,17,17,13,11,9,4,4,2,0,0,0,15,15,15,15,15,15,11,9,9,4,4,2,0,0,0,15,15,15,15,15,15,13,9,9,4,4,2,0,0,0,15,15,15,15,15,15,13,9,9,4,4,0,0,0,0,13,13,13,13,13,13,9,7,7,4,4,0,0,0,0
2015-02-06,13,13,13,13,13,13,13,13,13,13,8,5,3,2,1,13,13,13,13,13,13,13,13,11,9,7,7,4,3,1,10,10,10,10,10,10,10,10,10,8,7,4,4,1,0,10,10,10,10,10,10,10,10,10,8,6,5,3,1,0,10,10,10,10,10,10,10,10,9,7,6,3,3,2,0,10,10,10,10,10,10,10,10,9,7,6,3,1,1,0,11,11,11,11,11,11,11,11,9,4,3,3,2,1,0,12,12,12,12,12,12,12,12,8,4,3,2,2,0,0,12,12,12,12,12,12,11,11,8,4,3,2,2,1,0,21,21,21,21,21,20,19,17,17,13,10,8,6,5,1,12,12,12,12,12,12,12,11,6,4,2,2,2,1,0,12,12,12,12,12,12,12,11,6,4,2,2,2,1,0,12,12,12,12,12,12,12,11,6,4,2,2,2,1,0,10,10,10,10,10,10,10,9,7,3,2,2,2,0,0,10,10,10,10,10,10,10,9,5,3,2,2,2,1,0,8,8,8,8,8,8,8,7,5,3,2,2,2,1,0
2015-02-09,18,18,18,18,18,17,15,15,15,13,10,6,4,3,3,19,19,19,19,19,19,15,15,15,13,8,5,4,3,3,17,17,17,17,17,17,17,13,13,11,6,6,4,3,3,17,17,17,17,17,17,17,15,12,10,6,6,4,3,3,16,16,16,16,16,16,16,14,12,10,5,5,3,2,2,16,16,16,16,16,16,16,14,12,9,5,5,3,2,2,16,16,16,16,16,16,16,15,11,9,5,3,3,2,2,14,14,14,14,14,14,14,13,11,7,5,3,3,2,2,14,14,14,14,14,14,14,13,9,7,5,3,3,3,2,21,21,21,21,20,19,19,19,15,13,9,8,6,5,3,13,13,13,13,13,13,13,13,9,6,3,3,3,3,2,14,14,14,14,14,14,13,13,8,6,3,3,3,3,2,15,15,15,15,15,15,13,13,8,6,3,3,3,3,2,15,15,15,15,15,15,13,13,9,6,3,3,3,3,2,15,15,15,15,15,15,14,13,10,6,3,3,3,3,2,15,15,15,15,15,15,15,13,8,6,3,3,3,3,2
2015-02-10,15,15,15,15,15,15,15,14,13,10,5,5,3,2,2,15,15,15,15,15,15,15,15,13,8,5,4,4,2,0,11,11,11,11,11,11,10,10,8,7,6,4,4,4,0,10,10,10,10,10,10,10,8,6,6,4,4,4,4,3,10,10,10,10,10,10,10,8,7,6,4,4,4,4,2,8,8,8,8,8,8,8,7,7,6,4,4,4,3,2,11,11,11,11,11,11,8,7,7,6,4,4,4,3,2,12,12,12,12,12,12,11,7,7,6,4,4,3,3,2,13,13,13,13,13,13,13,7,7,6,4,4,3,3,2,22,22,22,22,22,22,22,22,22,14,10,6,4,2,1,12,12,12,12,12,12,12,7,7,6,4,4,3,3,2,15,15,15,15,15,15,12,9,7,6,4,4,4,3,2,17,17,17,17,17,17,15,7,7,6,4,4,4,3,2,17,17,17,17,17,17,15,7,7,6,4,4,4,3,2,17,17,17,17,17,17,15,7,7,6,4,4,4,3,2,17,17,17,17,17,17,17,7,7,6,4,4,4,3,2
2015-02-11,16,16,16,16,16,15,14,14,12,10,7,5,2,2,2,12,12,12,12,12,12,11,11,10,6,5,5,2,0,0,11,11,11,11,11,11,11,11,8,5,5,5,2,1,0,13,13,13,13,13,13,12,11,7,7,6,5,3,0,0,13,13,13,13,13,13,13,11,9,7,6,5,2,0,0,9,9,9,9,9,9,9,9,8,7,7,5,2,0,0,11,11,11,11,11,11,11,11,7,7,6,3,2,0,0,11,11,11,11,11,11,11,11,7,7,7,3,3,0,0,11,11,11,11,11,11,11,11,7,7,6,3,3,0,0,17,17,17,16,16,16,16,15,13,13,7,4,3,1,1,10,10,10,10,10,10,10,9,9,7,3,3,1,0,0,11,11,11,11,11,11,11,9,9,5,3,3,3,0,0,11,11,11,11,11,11,11,9,7,5,3,3,3,0,0,11,11,11,11,11,11,11,11,6,5,3,3,3,0,0,11,11,11,11,11,11,11,11,6,5,4,3,3,0,0,11,11,11,11,11,11,11,11,6,5,4,3,3,0,0
2015-02-12,14,14,14,14,14,14,14,13,10,10,9,5,2,0,0,11,11,11,11,11,11,11,11,11,9,6,4,2,1,0,9,9,9,9,9,9,9,9,9,8,5,3,2,0,0,9,9,9,9,9,9,9,9,9,8,6,4,2,0,0,11,11,11,11,11,11,11,9,9,8,7,2,1,0,0,11,11,11,11,11,9,9,9,9,8,5,1,1,0,0,11,11,11,11,11,9,9,9,7,5,4,3,1,0,0,11,11,11,11,11,9,9,8,8,5,5,3,0,0,0,13,13,13,13,11,11,11,8,8,5,4,1,0,0,0,15,15,15,15,15,15,13,13,12,9,6,4,1,1,1,13,13,13,13,13,11,10,8,7,4,2,1,0,0,0,12,12,12,12,12,10,10,8,5,4,2,1,0,0,0,12,12,12,12,12,10,10,5,5,4,2,0,0,0,0,12,12,12,12,12,10,7,5,5,4,1,0,0,0,0,11,11,11,11,11,9,7,5,5,4,2,0,0,0,0,9,9,9,9,9,9,7,5,5,4,2,0,0,0,0
2015-02-13,17,17,17,17,17,17,17,17,16,15,7,6,5,3,3,17,17,17,17,17,17,17,17,14,14,11,8,3,3,2,17,17,17,17,17,17,17,17,14,12,9,4,4,3,2,17,17,17,17,17,17,17,15,13,12,8,4,4,3,1,17,17,17,17,17,17,17,16,11,11,8,4,4,4,3,17,17,17,17,17,17,17,15,10,10,8,4,4,4,2,17,17,17,17,17,17,17,15,12,8,6,4,4,3,2,17,17,17,17,17,17,17,17,12,8,8,4,3,3,2,17,17,17,17,17,17,17,16,12,8,6,4,3,3,2,21,21,21,21,21,21,21,21,19,17,10,7,5,4,4,17,17,17,17,17,17,17,17,12,7,5,4,3,3,2,17,17,17,17,17,17,17,17,12,7,4,4,3,3,2,17,17,17,17,17,17,17,17,12,7,4,4,3,3,2,17,17,17,17,17,17,17,17,12,9,4,3,3,3,2,17,17,17,17,17,17,17,17,12,9,4,3,3,3,2,17,17,17,17,17,17,17,17,12,9,4,3,3,3,2
2015-02-16,12,12,12,12,12,12,12,12,11,6,5,1,1,1,1,12,12,12,12,12,12,12,11,8,7,6,3,2,1,1,11,11,11,11,11,11,11,11,8,7,5,2,1,1,1,11,11,11,11,11,11,11,10,7,3,3,1,0,0,0,9,9,9,9,9,9,9,9,6,2,2,2,1,0,0,9,9,9,9,9,9,9,9,2,2,2,2,1,0,0,9,9,9,9,9,8,7,7,2,2,2,2,1,0,0,9,9,9,9,9,9,7,7,5,2,2,2,1,0,0,9,9,9,9,9,9,7,7,5,2,2,2,0,0,0,13,13,13,13,13,13,13,13,10,7,5,5,4,3,2,9,9,9,9,9,9,7,7,4,2,2,1,0,0,0,9,9,9,9,9,9,7,7,2,2,2,0,0,0,0,9,9,9,9,9,9,9,7,2,2,0,0,0,0,0,9,9,9,9,9,9,9,7,2,2,0,0,0,0,0,9,9,9,9,9,9,9,5,2,2,0,0,0,0,0,9,9,9,9,9,9,9,5,2,2,0,0,0,0,0
2015-02-17,9,9,9,9,9,9,9,9,9,8,5,3,0,0,0,9,9,9,9,9,9,9,9,9,7,3,1,1,0,0,9,9,9,9,9,9,9,9,9,4,3,3,1,1,0,7,7,7,7,7,7,7,7,7,3,3,1,1,0,0,5,5,5,5,5,5,5,5,5,4,3,3,1,1,0,5,5,5,5,5,5,5,4,4,3,3,3,2,0,0,4,4,4,4,4,4,4,4,4,3,3,3,1,0,0,4,4,4,4,4,4,4,4,4,3,3,2,1,0,0,7,7,7,7,7,7,5,4,4,3,3,2,1,0,0,13,13,13,13,13,13,13,11,10,8,8,2,0,0,0,7,7,7,7,7,7,4,4,4,3,3,2,1,0,0,7,7,7,7,7,7,4,4,4,2,1,0,0,0,0,6,6,6,6,6,6,6,3,3,2,0,0,0,0,0,6,6,6,6,6,6,6,3,3,0,0,0,0,0,0,6,6,6,6,6,6,6,3,3,0,0,0,0,0,0,6,6,6,6,6,6,6,3,3,0,0,0,0,0,0
