,roll:1000_sd:0.5,roll:1000_sd:0.75,roll:1000_sd:1.0,roll:1000_sd:1.25,roll:1000_sd:1.5,roll:1000_sd:1.75,roll:1000_sd:2.0,roll:1000_sd:2.25,roll:1000_sd:2.5,roll:1000_sd:2.75,roll:1000_sd:3.0,roll:1000_sd:3.25,roll:1000_sd:3.5,roll:1000_sd:3.75,roll:1000_sd:4.0,roll:1500_sd:0.5,roll:1500_sd:0.75,roll:1500_sd:1.0,roll:1500_sd:1.25,roll:1500_sd:1.5,roll:1500_sd:1.75,roll:1500_sd:2.0,roll:1500_sd:2.25,roll:1500_sd:2.5,roll:1500_sd:2.75,roll:1500_sd:3.0,roll:1500_sd:3.25,roll:1500_sd:3.5,roll:1500_sd:3.75,roll:1500_sd:4.0,roll:2000_sd:0.5,roll:2000_sd:0.75,roll:2000_sd:1.0,roll:2000_sd:1.25,roll:2000_sd:1.5,roll:2000_sd:1.75,roll:2000_sd:2.0,roll:2000_sd:2.25,roll:2000_sd:2.5,roll:2000_sd:2.75,roll:2000_sd:3.0,roll:2000_sd:3.25,roll:2000_sd:3.5,roll:2000_sd:3.75,roll:2000_sd:4.0,roll:2500_sd:0.5,roll:2500_sd:0.75,roll:2500_sd:1.0,roll:2500_sd:1.25,roll:2500_sd:1.5,roll:2500_sd:1.75,roll:2500_sd:2.0,roll:2500_sd:2.25,roll:2500_sd:2.5,roll:2500_sd:2.75,roll:2500_sd:3.0,roll:2500_sd:3.25,roll:2500_sd:3.5,roll:2500_sd:3.75,roll:2500_sd:4.0,roll:3000_sd:0.5,roll:3000_sd:0.75,roll:3000_sd:1.0,roll:3000_sd:1.25,roll:3000_sd:1.5,roll:3000_sd:1.75,roll:3000_sd:2.0,roll:3000_sd:2.25,roll:3000_sd:2.5,roll:3000_sd:2.75,roll:3000_sd:3.0,roll:3000_sd:3.25,roll:3000_sd:3.5,roll:3000_sd:3.75,roll:3000_sd:4.0,roll:3500_sd:0.5,roll:3500_sd:0.75,roll:3500_sd:1.0,roll:3500_sd:1.25,roll:3500_sd:1.5,roll:3500_sd:1.75,roll:3500_sd:2.0,roll:3500_sd:2.25,roll:3500_sd:2.5,roll:3500_sd:2.75,roll:3500_sd:3.0,roll:3500_sd:3.25,roll:3500_sd:3.5,roll:3500_sd:3.75,roll:3500_sd:4.0,roll:4000_sd:0.5,roll:4000_sd:0.75,roll:4000_sd:1.0,roll:4000_sd:1.25,roll:4000_sd:1.5,roll:4000_sd:1.75,roll:4000_sd:2.0,roll:4000_sd:2.25,roll:4000_sd:2.5,roll:4000_sd:2.75,roll:4000_sd:3.0,roll:4000_sd:3.25,roll:4000_sd:3.5,roll:4000_sd:3.75,roll:4000_sd:4.0,roll:4500_sd:0.5,roll:4500_sd:0.75,roll:4500_sd:1.0,roll:4500_sd:1.25,roll:4500_sd:1.5,roll:4500_sd:1.75,roll:4500_sd:2.0,roll:4500_sd:2.25,roll:4500_sd:2.5,roll:4500_sd:2.75,roll:4500_sd:3.0,roll:4500_sd:3.25,roll:4500_sd:3.5,roll:4500_sd:3.75,roll:4500_sd:4.0,roll:5000_sd:0.5,roll:5000_sd:0.75,roll:5000_sd:1.0,roll:5000_sd:1.25,roll:5000_sd:1.5,roll:5000_sd:1.75,roll:5000_sd:2.0,roll:5000_sd:2.25,roll:5000_sd:2.5,roll:5000_sd:2.75,roll:5000_sd:3.0,roll:5000_sd:3.25,roll:5000_sd:3.5,roll:5000_sd:3.75,roll:5000_sd:4.0,roll:500_sd:0.5,roll:500_sd:0.75,roll:500_sd:1.0,roll:500_sd:1.25,roll:500_sd:1.5,roll:500_sd:1.75,roll:500_sd:2.0,roll:500_sd:2.25,roll:500_sd:2.5,roll:500_sd:2.75,roll:500_sd:3.0,roll:500_sd:3.25,roll:500_sd:3.5,roll:500_sd:3.75,roll:500_sd:4.0
2016-01-27,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,45.0,55.0,53.75,93.3333333333,160.0,126.666666667,35.0,35.0,35.0,35.0,35.0,35.0,40.0,40.0,50.0,48.8888888889,47.5,52.8571428571,110.0,120.0,160.0,22.5,22.5,22.5,22.5,22.5,35.0,35.0,35.0,70.0,72.5,85.0,118.333333333,110.0,110.0,110.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,72.5,72.5,72.5,120.0,110.0,110.0,40.0,40.0,40.0,40.0,40.0,40.0,50.0,70.0,70.0,70.0,110.0,110.0,110.0,110.0,110.0,40.0,40.0,40.0,40.0,40.0,40.0,70.0,70.0,90.0,85.0,95.7142857143,110.0,110.0,110.0,110.0,30.0,30.0,30.0,30.0,30.0,30.0,60.0,60.0,85.0,85.0,85.0,110.0,85.0,85.0,110.0,30.0,30.0,30.0,30.0,30.0,30.0,35.0,60.0,85.0,85.0,85.0,60.0,85.0,85.0,110.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,60.0,72.5,85.0,85.0,60.0,60.0,85.0,110.0,-26.3636363636,-26.3636363636,-26.3636363636,-26.3636363636,-26.3636363636,-26.3636363636,-26.3636363636,-26.3636363636,-17.2727272727,-15.0,-21.25,-32.8571428571,-80.0,-50.0,-40.0
2016-01-28,-15.0,-15.0,-15.0,-15.0,-8.75000000001,-11.4285714286,-15.0,-23.3333333333,-40.0,-90.0,-90.0,-90.0,-65.0,-40.0,-40.0,-2.50000000001,-2.50000000001,-2.50000000001,-2.50000000001,2.85714285714,2.85714285714,-10.0,-15.0,-90.0,-90.0,-90.0,-90.0,-65.0,-15.0,-15.0,3.74999999999,3.74999999999,3.74999999999,3.74999999999,3.74999999999,-10.0,-10.0,-56.6666666667,-56.6666666667,-56.6666666667,-56.6666666667,-56.6666666667,-23.3333333333,-6.66666666668,-6.66666666668,90.0,90.0,90.0,93.3333333333,93.3333333333,117.142857143,117.142857143,117.142857143,140.0,-56.6666666667,-56.6666666667,-56.6666666667,-23.3333333333,9.99999999999,26.6666666667,93.3333333333,93.3333333333,93.3333333333,93.3333333333,103.75,117.142857143,117.142857143,140.0,140.0,172.5,-56.6666666667,-56.6666666667,-40.0,26.6666666667,26.6666666667,102.857142857,102.857142857,102.857142857,102.857142857,102.857142857,102.857142857,126.666666667,140.0,172.5,-56.6666666667,-40.0,-40.0,-40.0,10.0,10.0,102.857142857,102.857142857,102.857142857,102.857142857,102.857142857,102.857142857,135.0,172.5,172.5,-56.6666666667,-40.0,-6.66666666666,-40.0,-40.0,10.0,110.0,110.0,110.0,110.0,110.0,110.0,135.0,172.5,172.5,172.5,-40.0,-6.66666666666,-40.0,-40.0,60.0,102.857142857,102.857142857,102.857142857,102.857142857,102.857142857,102.857142857,140.0,172.5,172.5,172.5,-40.0,26.6666666667,10.0,60.0,60.0,-17.7777777778,-17.7777777778,-17.7777777778,-17.7777777778,-17.7777777778,-17.7777777778,-15.0,-18.5714285714,-18.5714285714,-18.5714285714,-40.0,-106.666666667,-90.0,-90.0,-65.0
2016-01-29,66.25,66.25,66.25,66.25,66.25,66.25,66.25,66.25,72.5,72.5,103.75,117.142857143,117.142857143,117.142857143,117.142857143,66.25,66.25,66.25,66.25,66.25,66.25,66.25,66.25,66.25,66.25,66.25,66.25,91.25,128.75,131.428571429,66.25,66.25,66.25,66.25,66.25,66.25,66.25,66.25,78.75,78.75,78.75,110.0,117.142857143,145.714285714,160.0,66.25,66.25,66.25,66.25,66.25,66.25,66.25,78.75,78.75,78.75,78.75,91.25,85.0,101.666666667,160.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,78.75,78.75,78.75,78.75,88.5714285714,85.0,85.0,160.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,78.75,78.75,85.0,85.0,85.0,85.0,90.0,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,85.0,85.0,85.0,85.0,97.5,91.25,91.25,91.25,91.25,91.25,91.25,91.25,91.25,91.25,91.25,85.0,85.0,85.0,85.0,97.5,91.25,91.25,91.25,91.25,91.25,91.25,91.25,91.25,91.25,91.25,85.0,85.0,85.0,90.0,76.6666666667,66.25,66.25,66.25,66.25,66.25,66.25,66.25,72.5,78.75,78.75,122.5,124.285714286,118.333333333,118.333333333,118.333333333
2016-02-01,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,53.75,53.75,60.0,60.0,60.0,26.6666666667,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,51.6666666666,60.0,60.0,60.0,60.0,72.5,43.3333333333,43.3333333333,43.3333333333,43.3333333333,43.3333333333,43.3333333333,43.3333333333,43.3333333333,43.3333333333,51.6666666666,60.0,60.0,68.3333333333,70.0,76.6666666666,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,53.75,66.25,67.1428571428,67.1428571428,80.0,72.5,97.5,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,72.5,72.5,72.5,74.2857142857,80.0,72.5,122.5,65.5555555556,65.5555555556,65.5555555556,65.5555555556,65.5555555556,65.5555555556,65.5555555556,65.5555555556,76.6666666667,76.6666666667,76.6666666667,88.5714285714,120.0,147.5,185.0,52.8571428571,52.8571428571,52.8571428571,60.0,60.0,60.0,60.0,60.0,76.6666666667,110.0,110.0,130.0,172.5,185.0,185.0,52.8571428571,52.8571428571,52.8571428571,60.0,60.0,60.0,60.0,60.0,76.6666666667,110.0,110.0,126.666666667,172.5,185.0,185.0,45.7142857143,45.7142857143,45.7142857143,51.6666666667,51.6666666667,51.6666666667,51.6666666667,51.6666666667,68.3333333333,85.0,101.666666667,101.666666667,147.5,172.5,172.5,45.7142857143,45.7142857143,45.7142857143,45.7142857143,45.7142857143,45.7142857143,45.7142857143,60.0,60.0,60.0,50.0,60.0,26.6666666667,43.3333333333,43.3333333333
2016-02-02,50.9090909091,50.9090909091,50.9090909091,50.9090909091,50.9090909091,55.0,60.0,60.0,65.5555555556,65.5555555556,60.0,65.5555555556,72.5,72.5,95.7142857143,55.0,55.0,55.0,55.0,55.0,55.0,60.0,60.0,78.75,118.333333333,120.0,160.0,160.0,160.0,160.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,66.25,81.4285714286,70.0,80.0,93.3333333333,93.3333333333,235.0,310.0,48.8888888889,48.8888888889,48.8888888889,48.8888888889,48.8888888889,60.0,74.2857142857,88.5714285714,88.5714285714,90.0,110.0,110.0,110.0,310.0,310.0,78.75,78.75,78.75,78.75,78.75,101.666666667,101.666666667,110.0,120.0,193.333333333,235.0,235.0,235.0,235.0,310.0,118.333333333,118.333333333,118.333333333,122.5,122.5,122.5,210.0,210.0,210.0,235.0,235.0,235.0,235.0,310.0,310.0,110.0,110.0,110.0,122.5,122.5,122.5,210.0,210.0,210.0,210.0,210.0,235.0,235.0,310.0,310.0,101.666666667,101.666666667,101.666666667,122.5,122.5,122.5,122.5,210.0,210.0,210.0,210.0,235.0,235.0,235.0,310.0,101.666666667,101.666666667,101.666666667,122.5,122.5,122.5,122.5,210.0,210.0,210.0,210.0,235.0,235.0,310.0,310.0,32.2222222222,32.2222222222,32.2222222222,32.2222222222,32.2222222222,32.2222222222,35.0,35.0,35.0,35.0,22.5,28.75,10.0,-6.66666666666,-6.66666666666
2016-02-03,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,26.6666666667,20.0,9.99999999998,-6.66666666668,-6.66666666668,60.0,,31.4285714286,31.4285714286,31.4285714286,31.4285714286,31.4285714286,31.4285714286,31.4285714286,31.4285714286,31.4285714286,31.4285714286,26.6666666667,-6.66666666666,-40.0,60.0,60.0,24.2857142857,24.2857142857,24.2857142857,24.2857142857,24.2857142857,24.2857142857,24.2857142857,24.2857142857,24.2857142857,31.4285714286,31.4285714286,35.0,-6.66666666666,-6.66666666666,60.0,28.75,28.75,28.75,28.75,28.75,28.75,28.75,28.75,28.75,24.2857142857,22.5,60.0,60.0,-40.0,-40.0,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,9.09494701773e-12,9.09494701773e-12,-65.0,-65.0,9.99999999998,9.99999999998,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,60.0,10.0,-15.0,9.99999999998,9.99999999998,9.99999999998,78.75,78.75,78.75,78.75,78.75,78.75,78.75,78.75,60.0,10.0,10.0,60.0,110.0,110.0,110.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,85.0,60.0,10.0,35.0,110.0,110.0,110.0,66.25,66.25,66.25,66.25,66.25,66.25,66.25,66.25,101.666666667,93.3333333333,60.0,60.0,160.0,160.0,160.0,66.25,66.25,66.25,66.25,66.25,66.25,66.25,66.25,60.0,47.5,47.5,41.25,60.0,60.0,60.0
2016-02-04,28.75,28.75,28.75,28.75,28.75,28.75,28.75,30.0,30.0,33.0769230769,28.1818181818,26.6666666667,37.7777777778,38.5714285714,60.0,42.3529411765,42.3529411765,42.3529411765,42.3529411765,42.3529411765,42.3529411765,42.3529411765,44.375,44.375,52.8571428571,60.0,60.0,68.3333333333,60.0,60.0,40.5555555556,40.5555555556,40.5555555556,40.5555555556,40.5555555556,40.5555555556,40.5555555556,36.4705882353,38.125,49.2857142857,64.5454545455,69.0909090909,85.0,35.0,60.0,42.3529411765,42.3529411765,42.3529411765,42.3529411765,42.3529411765,42.3529411765,42.3529411765,38.125,44.375,49.2857142857,56.1538461538,55.0,43.3333333333,97.5,76.6666666666,40.5555555556,40.5555555556,40.5555555556,40.5555555556,40.5555555556,40.5555555556,40.5555555556,38.125,42.1428571429,39.1666666667,46.3636363636,60.0,60.0,60.0,60.0,36.4705882353,36.4705882353,36.4705882353,36.4705882353,36.4705882353,36.4705882353,38.125,40.0,29.2307692308,39.1666666667,54.4444444444,65.5555555556,60.0,97.5,76.6666666666,31.875,31.875,31.875,31.875,31.875,31.875,38.125,35.0,25.0,45.0,48.8888888889,65.5555555556,81.4285714286,97.5,76.6666666666,29.2307692308,29.2307692308,29.2307692308,29.2307692308,29.2307692308,29.2307692308,29.2307692308,30.8333333333,15.0,32.2222222222,43.3333333333,65.5555555556,88.5714285714,90.0,76.6666666666,30.5882352941,30.5882352941,30.5882352941,30.5882352941,36.4705882353,33.3333333333,33.3333333333,30.8333333333,39.1666666667,43.3333333333,48.8888888889,85.0,100.0,85.0,110.0,23.1578947368,23.1578947368,23.1578947368,23.1578947368,23.1578947368,23.1578947368,23.1578947368,24.7058823529,25.625,39.1666666667,50.0,35.0,26.6666666667,40.0,40.0
2016-02-05,-10.8333333333,-10.8333333333,-10.8333333333,-10.8333333333,-10.8333333333,-15.0,-26.3636363636,-28.8888888889,-23.3333333333,-12.2222222222,-4.28571428571,35.0,-2.5,-2.5,-106.666666667,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-28.8888888889,-28.8888888889,-33.75,-40.0,-18.5714285714,30.0,35.0,26.6666666667,-240.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-27.5,-81.6666666667,-40.0,-30.0,-15.0,-23.3333333333,10.0,110.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.44444444445,-56.6666666667,-40.0,-73.3333333333,-40.0,26.6666666667,93.3333333333,-15.0,5.0,5.0,5.0,5.0,5.0,-1.11111111111,2.85714285714,2.85714285714,-40.0,-90.0,-73.3333333333,-23.3333333333,-115.0,-65.0,-15.0,5.45454545454,5.45454545454,5.45454545454,5.45454545454,4.44444444444,3.75,2.85714285714,2.85714285714,-20.0,-90.0,-56.6666666667,-90.0,-65.0,,,-12.2222222222,-12.2222222222,-12.2222222222,-12.2222222222,-15.0,-18.5714285714,-18.5714285714,2.85714285714,-20.0,-90.0,-40.0,-140.0,-15.0,10.0,,-18.5714285714,-18.5714285714,-18.5714285714,-18.5714285714,-23.3333333333,-30.0,-30.0,-65.0,-90.0,-90.0,-73.3333333333,-115.0,-40.0,10.0,10.0,-18.5714285714,-18.5714285714,-18.5714285714,-18.5714285714,-23.3333333333,-30.0,-65.0,-65.0,-90.0,-56.6666666667,-23.3333333333,-90.0,10.0,10.0,,-8.18181818181,-8.18181818181,-8.18181818181,-8.18181818181,-8.18181818181,-20.0,-25.0,-25.0,-52.5,-61.4285714286,-54.2857142857,-47.1428571429,-23.3333333333,40.0,40.0
2016-02-15,58.8055555556,60.1944444444,67.1944444444,73.5588235294,68.3548387097,73.6666666667,67.4285714286,78.6296296296,91.6842105263,42.0909090909,47.625,66.25,89.8,159.8,159.8,32.1463414634,32.7,42.75,45.0,46.0285714286,39.0606060606,32.6551724138,38.4782608696,49.0,63.5333333333,43.5,90.2,97.25,159.75,476.666666667,38.75,38.75,53.1785714286,54.125,40.35,40.35,32.3125,44.5625,50.6875,64.3333333333,65.7777777778,90.2,97.25,476.0,634.5,81.2307692308,81.2307692308,96.7692307692,105.727272727,101.888888889,107.333333333,99.0,110.0,52.3846153846,66.625,60.6,80.2,72.25,97.25,610.0,49.037037037,49.037037037,64.0,66.8695652174,55.0526315789,60.2105263158,62.7894736842,60.0,55.3636363637,60.3,47.5,72.0,92.6666666667,92.6666666667,59.5,44.7692307692,44.7692307692,60.3076923077,62.6363636364,49.8421052632,57.2352941177,53.3333333333,56.4285714286,65.875,68.0,59.75,92.6666666667,92.6666666667,92.6666666667,110.5,36.1739130435,36.1739130435,53.7391304348,55.0526315789,38.4375,45.8571428571,45.7142857143,44.8,53.5,66.7142857143,84.75,92.6666666667,92.6666666667,127.0,136.0,37.3636363636,37.3636363636,55.7272727273,57.5555555556,40.3333333333,46.8666666667,38.7142857143,53.5,53.625,66.8571428571,60.0,59.5,85.0,136.5,261.0,41.8181818182,41.8181818182,60.1818181818,63.0,46.8666666667,46.8666666667,42.2142857143,52.7142857143,66.7142857143,79.6,35.0,59.5,110.5,111.0,1209.0,46.5909090909,46.2558139535,49.7674418605,48.6046511628,48.0,51.1794871795,41.9090909091,48.16,56.04,66.2916666667,76.7777777778,121.461538462,134.9,201.333333333,209.5
2016-02-16,32.55,32.55,32.55,32.55,35.05,30.0,31.7948717949,31.7948717949,35.6756756757,53.2068965517,50.5,72.1428571428,86.7058823529,104.666666667,132.444444444,23.4634146341,23.4634146341,25.9024390244,20.9756097561,20.9756097561,20.9756097561,24.1025641026,27.5675675676,28.0555555556,22.5714285714,30.05,33.5882352941,52.4615384615,90.0,110.0,25.5238095238,25.5238095238,27.9047619048,23.75,23.75,23.75,21.8421052632,25.0,32.1481481481,29.9,24.6470588235,19.3125,23.4545454545,116.25,118.333333333,37.0810810811,37.0810810811,37.0810810811,39.7837837838,35.7142857143,35.7142857143,33.40625,34.0689655172,27.4,29.8666666667,38.6428571429,55.5454545455,60.0,99.8,160.0,29.7894736842,29.7894736842,29.7894736842,32.4210526316,28.0555555556,29.1176470588,36.625,31.7826086957,36.3684210526,45.6428571429,55.8333333333,66.25,76.6666666667,140.0,126.666666667,34.1935483871,34.1935483871,34.1935483871,37.4193548387,38.3333333333,35.9259259259,34.0,45.4583333333,45.3529411765,50.625,71.1111111111,67.1428571429,85.0,118.333333333,110.0,25.5172413793,25.5172413793,25.5172413793,25.5172413793,29.0344827586,23.037037037,36.0740740741,49.347826087,49.3571428571,47.5,66.25,68.3333333333,93.3333333333,100.0,235.0,38.9230769231,38.9230769231,38.9230769231,38.9230769231,42.7692307692,43.5,49.75,60.0526315789,53.4,43.3333333333,53.875,85.0,101.666666667,72.5,235.0,33.1538461539,33.1538461539,33.1538461539,33.1538461539,40.8461538462,35.0833333333,51.75,57.9565217391,57.1176470588,55.0,60.0,76.6666666667,80.0,93.3333333333,260.0,20.4583333333,20.4583333333,20.4583333333,20.4583333333,22.8085106383,24.9361702128,24.152173913,25.2093023256,28.4146341463,29.5833333333,36.5588235294,38.347826087,35.1666666667,42.4705882353,51.75
2016-02-17,17.4074074074,17.4074074074,17.4074074074,17.4074074074,17.4074074074,17.4074074074,17.4074074074,23.0434782609,27.3913043478,32.5,12.9411764706,1.58333333333,15.6666666667,26.7777777778,52.8571428572,78.5185185185,78.5185185185,78.5185185185,78.5185185185,78.5185185185,21.5384615385,21.5384615385,21.5384615385,27.3461538462,35.0416666667,45.1,38.6428571429,21.1111111111,43.3333333333,22.5,86.9285714286,86.9285714286,86.9285714286,86.9285714286,86.9285714286,86.9285714286,32.3703703704,36.0740740741,36.1304347826,40.05,54.1764705882,44.6153846154,40.0,245.714285714,576.666666667,100.461538462,100.461538462,100.461538462,100.461538462,100.461538462,100.461538462,42.08,41.2916666667,42.5,37.7777777778,38.1875,46.7333333333,46.3636363636,274.285714286,340.0,95.7857142857,95.7857142857,95.7857142857,95.7857142857,95.7857142857,99.3571428571,116.333333333,55.5454545455,48.3529411765,44.375,46.6666666667,49.2142857143,55.4545454545,52.8571428571,459.75,110.04,110.04,110.04,110.04,110.04,114.08,114.08,127.47826087,47.5,46.6,49.9333333333,83.0769230769,85.0,100.0,509.75,108.038461538,108.038461538,108.038461538,108.038461538,108.038461538,111.923076923,111.923076923,119.045454545,42.2941176471,46.6666666667,52.8571428572,60.0,76.5555555556,90.0,109.8,109.92,109.92,109.92,109.92,109.92,113.96,114.260869565,129.95,143.277777778,46.6666666667,55.75,59.9090909091,70.0,90.0,472.5,107.96,107.96,107.96,107.96,107.96,116.0,116.47826087,124.238095238,153.625,39.0833333333,59.9166666667,67.1428571429,80.0,72.5,985.0,14.6363636364,14.6363636364,14.6363636364,14.6363636364,14.6363636364,13.21875,11.7096774194,14.935483871,0.888888888886,7.90909090909,-18.3571428571,-26.1818181818,-9.9,10.1666666667,10.1666666667
2016-02-18,37.0909090909,37.0909090909,37.0909090909,37.0909090909,37.0909090909,37.0909090909,37.1363636364,39.4545454545,48.0,49.4210526316,56.7333333333,76.8333333333,65.7777777778,78.875,60.0,40.2608695652,40.2608695652,40.2608695652,40.2608695652,40.2608695652,40.2608695652,40.2608695652,43.9090909091,42.4,41.5263157895,56.5,63.6428571429,60.0909090909,65.6666666667,35.1666666667,48.4090909091,48.4090909091,52.3,52.3,52.3,52.3,57.4,57.2631578947,57.2631578947,63.125,67.2142857143,79.3076923077,72.5833333333,65.7777777778,85.5,50.2857142857,50.2857142857,54.5263157895,54.5263157895,54.5263157895,54.5263157895,59.8421052632,59.8888888889,59.8888888889,72.5,66.6666666667,75.4615384616,85.1666666667,75.2,101.666666667,54.8,54.8,57.1578947368,57.1578947368,57.1578947368,57.1578947368,57.2631578947,57.1111111111,57.1111111111,63.125,63.3333333333,74.2857142857,93.5555555556,124.285714286,122.5,50.2857142857,50.2857142857,50.2857142857,50.2857142857,50.2857142857,50.2857142857,50.3809523809,49.9,44.1052631579,41.25,46.6666666667,56.4285714286,91.5,135.0,210.0,50.2857142857,50.2857142857,50.2857142857,50.2857142857,50.2857142857,50.3809523809,50.3809523809,37.6666666667,37.6666666667,43.2222222222,40.0,49.0,70.0,210.0,210.0,44.9,44.9,44.9,48.7777777778,48.7777777778,48.7777777778,42.2352941176,41.125,47.25,53.5,52.1538461538,70.8888888889,51.6666666667,126.666666667,210.0,38.8421052632,38.8421052632,38.8421052632,38.8421052632,38.8421052632,38.8421052632,38.8421052632,37.6666666667,43.1111111111,48.6666666667,55.6666666667,60.0,80.0,126.666666667,235.0,11.8260869565,11.8260869565,11.8260869565,11.8260869565,11.8260869565,11.8260869565,-1.72727272727,0.0952380952414,6.68750000001,-10.2,-12.9090909091,9.9,32.2222222222,49.1111111111,72.625
2016-02-19,55.8888888889,55.8888888889,55.8888888889,55.8888888889,55.8888888889,55.8888888889,58.5882352941,60.09375,53.1724137931,60.1071428571,69.6666666667,75.2,87.0769230769,96.3636363636,135.125,61.8,61.7333333333,61.8,61.8,61.8,65.1333333333,69.0,67.7692307692,64.08,62.4761904762,75.8125,77.9285714286,105.272727273,132.111111111,160.0,66.9310344827,66.9310344827,66.8965517241,66.8965517241,66.8965517241,68.5862068965,71.5384615385,70.0,77.4347826087,88.5238095238,81.3571428571,100.2,132.222222222,160.0,160.0,67.4444444444,67.4444444444,67.4444444444,67.4074074074,67.4074074074,67.6923076923,68.0,64.0833333333,79.6086956522,83.8695652174,99.7333333333,116.25,135.0,147.5,174.142857143,63.7407407407,63.7407407407,63.7407407407,63.7407407407,63.7037037037,63.7037037037,64.0,60.0,57.8695652174,75.1739130435,79.9,120.0,110.0,110.0,145.571428571,67.1071428571,67.1071428571,67.1071428571,67.1071428571,67.0,67.0,67.6153846154,64.3043478261,73.0,87.1818181818,97.625,114.545454545,104.444444444,110.0,141.125,83.1153846154,83.1153846154,83.1153846154,83.1153846154,83.0,83.0,85.0,83.8571428571,83.8571428571,90.0,113.1875,125.461538462,104.444444444,104.444444444,122.5,83.2692307692,83.2692307692,83.2692307692,83.2692307692,83.2692307692,83.2307692308,85.1666666667,84.0476190476,83.9523809524,110.055555556,113.1875,125.461538462,141.636363636,115.333333333,110.0,81.0416666667,81.0416666667,81.0416666667,81.0416666667,81.0416666667,81.0,82.9090909091,86.3684210526,98.9444444444,112.833333333,113.1875,125.461538462,109.888888889,120.777777778,147.125,57.1428571429,57.1428571429,57.1428571429,60.0,60.0,60.0,53.9393939394,49.724137931,49.724137931,54.6785714286,58.08,74.7058823529,88.5714285714,93.5555555556,124.571428571
2016-02-22,64.0,64.0,64.0,64.0,64.0,65.1086956522,66.3555555556,67.6363636364,73.0810810811,90.2258064516,101.208333333,128.944444444,172.8,177.357142857,194.076923077,64.0,64.0,64.0,64.0,64.0,66.5454545455,64.625,69.0540540541,88.3636363636,102.75862069,112.0,121.647058824,175.153846154,209.692307692,239.6,69.2093023256,69.2093023256,69.2093023256,69.2093023256,69.2093023256,74.4878048781,80.9696969697,85.5454545455,109.724137931,103.583333333,129.95,173.2,196.333333333,213.75,259.666666667,70.4285714286,70.4285714286,70.4285714286,70.4285714286,70.4285714286,70.4285714286,74.9444444444,80.2058823529,91.9032258065,114.227272727,141.421052632,179.733333333,203.0,218.083333333,253.888888889,71.7837837838,71.7837837838,71.7837837838,71.7837837838,71.7837837838,71.7837837838,77.7878787879,82.3333333333,85.3636363636,111.64,147.764705882,176.4,196.333333333,223.454545455,248.777777778,77.2432432432,77.2432432432,77.2432432432,77.2432432432,77.2432432432,79.6857142857,83.9090909091,86.9090909091,86.8787878788,125.043478261,146.421052632,179.733333333,199.733333333,214.0,248.777777778,88.7096774194,88.7096774194,88.7096774194,88.7096774194,88.7096774194,90.3548387097,91.935483871,93.5483870968,95.8965517242,128.761904762,140.571428571,173.0,206.0,218.0,237.444444444,88.5151515152,88.5151515152,88.5151515152,88.5151515152,88.5151515152,88.5151515152,92.5,95.1290322581,96.7419354839,115.259259259,143.789473684,159.588235294,222.25,237.0,259.666666667,77.9696969697,77.9696969697,77.9696969697,77.9696969697,77.9696969697,77.9696969697,82.3225806452,98.3225806452,98.3225806452,113.791666667,142.888888889,173.714285714,253.888888889,243.222222222,287.857142857,67.1666666667,67.1666666667,67.1666666667,67.1666666667,67.1666666667,67.3018867925,65.74,62.1395348837,65.7647058824,70.2068965517,80.9230769231,104.5,130.473684211,141.764705882,159.333333333
